time, numFragments, numFailedAllocations, numAllocations, numDeallocations, freeMem
389, 6, 1, 7, 7, 91
390, 0, 0, 1, 5, 0
391, 0, 0, 0, 1, 0
392, 0, 0, 0, 0, 0
393, 0, 0, 0, 1, 0
394, 0, 0, 0, 2, 0
395, 0, 0, 0, 2, 0
396, 0, 0, 0, 0, 0
397, 0, 0, 0, 1, 0
398, 0, 0, 0, 1, 0
399, 0, 0, 0, 1, 0
